Name,Extracted_name,Value,Raw_unit,Type
Sn3.95Fe0.05P3 / Li,"[{'Sn': '3.95', 'Fe': '0.05', 'P': '3.0'}, {'Li': '1.0'}]",73,%,None
Li5AlSi2,"[{'Li': '5.0', 'Al': '1.0', 'Si': '2.0'}]",90,%,None
V2O5,"[{'V': '2.0', 'O': '5.0'}]",90.5,%,None
SnOx-20,"[{'Sn': '1.0', 'O': 'x-20'}]",81.4,%,None
Na2Ti3O7,"[{'Na': '2.0', 'Ti': '3.0', 'O': '7.0'}]",100,%,None
MoS2,"[{'Mo': '1.0', 'S': '2.0'}]",85.6,%,None
LiNi0.6Co0.2Mn0.2O2,"[{'Li': '1.0', 'Ni': '0.6', 'Co': '0.2', 'Mn': '0.2', 'O': '2.0'}]",84.9,%,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",63.6,%,None
Dimethyl carbonate,"[{'O': '3.0', 'C': '3.0', 'H': '6.0'}]",95,%,None
LiNi1 / 3Co1 / 3Mn1 / 3O2,"[{'Li': '1.0', 'Ni': '0.3333', 'Co': '0.3333', 'Mn': '0.3333', 'O': '2.0'}]",93,%,Cath
SnO2,"[{'Sn': '1.0', 'O': '2.0'}]",58.4,%,None
TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",100,%,None
(NiCo)Se2 / CNT,"[{'Ni': '1.0', 'Co': '1.0', 'Se': '2.0'}]",99.6,%,None
V2ON,"[{'V': '2.0', 'O': '1.0', 'N': '1.0'}]",90,%,None
NaCrO2,"[{'Na': '1.0', 'Cr': '1.0', 'O': '2.0'}]",92.5,%,None
Li2O,"[{'Li': '2.0', 'O': '1.0'}]",62.7,%,None
Al2O3,"[{'Al': '2.0', 'O': '3.0'}]",98,%,None
Fe2O3 / PAA,"[{'Fe': '2.0', 'O': '3.0'}]",99,%,None
Polyethylene glycol,"[{'C': '2*n', 'H': '4*n+2', 'O': 'n+1'}]",99.4,%,None
MoS2,"[{'Mo': '1.0', 'S': '2.0'}]",72,%,None
MnO @ C,"[{'Mn': '1.0', 'O': '1.0'}, {'C': '1.0'}]",98,%,None
IrO2,"[{'Ir': '1.0', 'O': '2.0'}]",84.2,%,None
Li / SiO,"[{'Li': '1.0'}, {'Si': '1.0', 'O': '1.0'}]",81.3,%,None
NiCo2O4,"[{'Ni': '1.0', 'Co': '2.0', 'O': '4.0'}]",97.3,%,None
CoS2,"[{'Co': '1.0', 'S': '2.0'}]",91.3,%,None
SiP2,"[{'Si': '1.0', 'P': '2.0'}]",73,%,None
C-Ni @ NiO / Al2O3,"[{'Al': '2.0', 'O': '3.0'}]",92,%,None
G-C3N4 / MoS2,"[{'Mo': '1.0', 'S': '2.0'}]",92,%,None
Si @ CNF,"[{'Si': '1.0'}, {'C': '1.0', 'N': '1.0', 'F': '1.0'}]",99,%,None
SnO2 / MoO3-x,"[{'Sn': '1.0', 'O': '2.0'}, {'Mo': '1.0', 'O': '3.0'}]",78.2,%,None
SnO2,"[{'Sn': '1.0', 'O': '2.0'}]",46.2,%,None
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",94,%,None
Li2CO3,"[{'Li': '2.0', 'C': '1.0', 'O': '3.0'}]",88.3,%,None
CeO2 @ C-14,"[{'Ce': '1.0', 'O': '2.0'}]",44.3,%,None
Co3O4 / C,"[{'Co': '3.0', 'O': '4.0'}, {'C': '1.0'}]",87.8,%,None
FeHCF,"[{'Fe': '1.0', 'H': '1.0', 'C': '1.0', 'F': '1.0'}]",97,%,None
Al2O3,"[{'Al': '2.0', 'O': '3.0'}]",51,%,None
Co3O4,"[{'Co': '3.0', 'O': '4.0'}]",97.4,%,None
Li2CO3,"[{'Li': '2.0', 'C': '1.0', 'O': '3.0'}]",77.9,%,None
SnO2–PPy,"[{'Sn': '1.0', 'O': '2.0'}]",99.6,%,None
NiCo2O4,"[{'Ni': '1.0', 'Co': '2.0', 'O': '4.0'}]",97,%,None
Polyvinylpyrrolidone,"[{'C': '6.0', 'H': '9.0', 'N': '1.0', 'O': '1.0'}]",49,%,None
MoO2,"[{'Mo': '1.0', 'O': '2.0'}]",70.5,%,None
MoS2,"[{'Mo': '1.0', 'S': '2.0'}]",86,%,None
Mo2C-NCNFs,"[{'Mo': '2.0', 'C': '1.0'}]",98.5,%,None
Si(Mt),"[{'Si': '1.0', 'Mt': '1.0'}]",72.1,%,Anod
Sb2O3 / CNTs / rGO,"[{'Sb': '2.0', 'O': '3.0'}]",42.6,%,None
Mn2O3 @ rGO,"[{'Mn': '2.0', 'O': '3.0'}]",99,%,None
MoS2,"[{'Mo': '1.0', 'S': '2.0'}]",76.2,%,None
SnO2,"[{'Sn': '1.0', 'O': '2.0'}]",99.3,%,None
Fe3O4,"[{'Fe': '3.0', 'O': '4.0'}]",71,%,None
SnO2 / graphene,"[{'Sn': '1.0', 'O': '2.0'}]",10,%,None
Ti2O3,"[{'Ti': '2.0', 'O': '3.0'}]",98,%,None
MoS2 / GNS-D,"[{'Mo': '1.0', 'S': '2.0'}]",62.6,%,None
MoS2,"[{'Mo': '1.0', 'S': '2.0'}]",83.2,%,None
BPCNF-800,"[{'B': '1.0', 'P': '1.0', 'C': '1.0', 'N': '1.0', 'F': '1.0'}]",51,%,None
LiNi0.5Mn1.5O4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",100,%,None
Li2SO4,"[{'Li': '2.0', 'S': '1.0', 'O': '4.0'}]",94,%,None
VOPO4,"[{'V': '1.0', 'O': '5.0', 'P': '1.0'}]",86.8,%,None
Co3O4,"[{'Co': '3.0', 'O': '4.0'}]",81,%,None
Al64Fe16C20,"[{'Al': '64.0', 'Fe': '16.0', 'C': '20.0'}]",41,%,None
FeF3 / C,"[{'Fe': '1.0', 'F': '3.0'}, {'C': '1.0'}]",98.7,%,None
SnO2,"[{'Sn': '1.0', 'O': '2.0'}]",99,%,None
MoS2 / GNs-AG,"[{'Mo': '1.0', 'S': '2.0'}]",99.1,%,None
Polystyrene,"[{'C': '8.0', 'H': '8.0'}]",100,%,None
Ga2S3 / C-PSM,"[{'Ga': '2.0', 'S': '3.0'}]",55.7,%,None
Vanadium pentoxide,"[{'V': '2.0', 'O': '5.0'}]",97,%,None
CH3SO3H,"[{'C': '1.0', 'H': '4.0', 'S': '1.0', 'O': '3.0'}]",80.3,%,None
CoMoO4,"[{'Co': '1.0', 'Mo': '1.0', 'O': '4.0'}]",83.6,%,None
SnO2 / Sn @ rGO-1,"[{'Sn': '1.0', 'O': '2.0'}]",68.4,%,None
Fe3O4 @ C-3,"[{'Fe': '3.0', 'O': '4.0'}]",41,%,None
Li2Ti6O13,"[{'Li': '2.0', 'Ti': '6.0', 'O': '13.0'}]",83,%,None
MoO3 / G-27,"[{'Mo': '1.0', 'O': '3.0'}]",69.5,%,None
Alumina,"[{'Al': '2.0', 'O': '3.0'}]",99.9,%,None
LiSBs,"[{'Li': '1.0', 'S': '1.0', 'B': 's'}]",98,%,None
ClF3,"[{'Cl': '1.0', 'F': '3.0'}]",28.4,%,None
Nickel hydroxide,"[{'O': '3.0', 'H': '3.0', 'Ni': '1.0'}]",21.6,%,None
LiNO3,"[{'Li': '1.0', 'N': '1.0', 'O': '3.0'}]",90,%,None
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",81.6,%,None
LiNO3,"[{'Li': '1.0', 'N': '1.0', 'O': '3.0'}]",98,%,None
Ge / MoS2,"[{'Ge': '1.0'}, {'Mo': '1.0', 'S': '2.0'}]",80,%,None
LiNi1 / 3Co1 / 3Mn1 / 3O2,"[{'Li': '1.0', 'Ni': '0.3333', 'Co': '0.3333', 'Mn': '0.3333', 'O': '2.0'}]",97,%,None
PbSbO2Cl,"[{'Pb': '1.0', 'Sb': '1.0', 'O': '2.0', 'Cl': '1.0'}]",73.45,%,None
LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",96,%,Cath
Sn / SnOx / C,"[{'Sn': '1.0'}, {'Sn': '1.0', 'O': 'x'}, {'C': '1.0'}]",98,%,None
PC2600,"[{'P': '1.0', 'C': '2600.0'}]",90.5,%,None
Li2Na2Ti5.9Zr0.1O14,"[{'Li': '2.0', 'Na': '2.0', 'Ti': '5.9', 'Zr': '0.1', 'O': '14.0'}]",95.2,%,None
TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",44.6,%,None
Sn75.4Sb6.5Co18.1,"[{'Sn': '75.4', 'Sb': '6.5', 'Co': '18.1'}]",76.6,%,None
SnS2,"[{'Sn': '1.0', 'S': '2.0'}]",63.44,%,None
SiO2 / C,"[{'Si': '1.0', 'O': '2.0'}, {'C': '1.0'}]",97,%,None
LiFSI,"[{'Li': '1.0', 'F': '1.0', 'S': '1.0', 'I': '1.0'}]",99.6,%,None
Fe3O4,"[{'Fe': '3.0', 'O': '4.0'}]",58,%,None
NiCo2S4 @ C,"[{'Ni': '1.0', 'Co': '2.0', 'S': '4.0'}, {'C': '1.0'}]",92.5,%,None
Ca2SnO4,"[{'Ca': '2.0', 'Sn': '1.0', 'O': '4.0'}]",98,%,None
H / C,"[{'H': '1.0'}, {'C': '1.0'}]",78,%,None
Si / C,"[{'Si': '1.0'}, {'C': '1.0'}]",64,%,None
TiO / Se,"[{'Ti': '1.0', 'O': '1.0'}, {'Se': '1.0'}]",11,%,None
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",80.5,%,None
Lithium polysulfide,"[{'Li': '2.0', 'S': '8.0'}]",99.7,%,None
SnO2–CoO–50 C,"[{'Sn': '1.0', 'O': '2.0'}]",69,%,None
SnSb @ C / C,"[{'Sn': '1.0', 'Sb': '1.0', 'C': '1.0'}, {'C': '1.0'}]",68.5,%,None
SnO2,"[{'Sn': '1.0', 'O': '2.0'}]",89.1,%,None
SnO2-CTAB1–2 and SnO2-CTAB2,"[{'Sn': '1.0', 'O': '2.0'}]",50,%,None
TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",99,%,None
Ce(III),"[{'I': '3.0', 'Ce': '1.0'}]",87.3,%,None
FcPI,"[{'F': 'c', 'P': '1.0', 'I': '1.0'}]",98.7,%,None
Fe2O3 / C,"[{'Fe': '2.0', 'O': '3.0'}, {'C': '1.0'}]",99,%,None
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",88.98,%,None
MoO3,"[{'Mo': '1.0', 'O': '3.0'}]",96,%,None
SiO2 @ NiO,"[{'Si': '1.0', 'O': '2.0'}, {'Ni': '1.0', 'O': '1.0'}]",100,%,None
Li2S @ C,"[{'Li': '2.0', 'S': '1.0'}, {'C': '1.0'}]",99.9,%,None
Fe2O3,"[{'Fe': '2.0', 'O': '3.0'}]",62,%,None
V2(PO4)O / C @ CNT,"[{'P': '1.0', 'O': '5.0', 'V': '2.0'}]",57.35,%,None
Cobalt monoxide,"[{'Co': '1.0', 'O': '1.0'}]",59,%,None
Co3O4,"[{'Co': '3.0', 'O': '4.0'}]",99,%,None
CuO,"[{'Cu': '1.0', 'O': '1.0'}]",99,%,Anod
Li2ZnTi2.9Al0.1O8,"[{'Li': '2.0', 'Zn': '1.0', 'Ti': '2.9', 'Al': '0.1', 'O': '8.0'}]",99,%,None
Si / C,"[{'Si': '1.0'}, {'C': '1.0'}]",86,%,None
Co2NiSe4,"[{'Co': '2.0', 'Ni': '1.0', 'Se': '4.0'}]",98.15,%,None
LFP / rGO,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",100,%,None
ZnO–Se / Li,"[{'Zn': '1.0', 'O': '1.0'}, {'Li': '1.0'}]",90,%,None
V2O5,"[{'V': '2.0', 'O': '5.0'}]",65.8,%,None
NiCo2O4 @ MnO2,"[{'Ni': '1.0', 'Co': '2.0', 'O': '4.0'}, {'Mn': '1.0', 'O': '2.0'}]",78.3,%,None
CeO2,"[{'Ce': '1.0', 'O': '2.0'}]",97,%,None
CuO / GO,"[{'Cu': '1.0', 'O': '1.0'}]",98,%,None
Cu2S,"[{'Cu': '2.0', 'S': '1.0'}]",98.4,%,None
Carbonate,"[{'C': '1.0', 'O': '3.0'}]",100,%,None
MnSn2,"[{'Mn': '1.0', 'Sn': '2.0'}]",75,%,None
NiFe2O4,"[{'Ni': '1.0', 'Fe': '2.0', 'O': '4.0'}]",56,%,None
Fe2O3 / GNs,"[{'Fe': '2.0', 'O': '3.0'}]",63,%,None
Silica,"[{'Si': '1.0', 'O': '2.0'}]",91,%,None
SiOC / C,"[{'Si': '1.0', 'O': '1.0', 'C': '1.0'}, {'C': '1.0'}]",99,%,None
Nb2O5,"[{'Nb': '2.0', 'O': '5.0'}]",96,%,None
Fe / Pb,"[{'Fe': '1.0'}, {'Pb': '1.0'}]",86.2,%,None
FeP4,"[{'Fe': '1.0', 'P': '4.0'}]",92.4,%,None
NiS-GN-1,"[{'Ni': '1.0', 'S': '1.0'}]",72,%,None
NaLi3Ti6O14,"[{'Na': '1.0', 'Li': '3.0', 'Ti': '6.0', 'O': '14.0'}]",54.7,%,None
MoO2 @ C nanosheets,"[{'Mo': '1.0', 'O': '2.0'}]",60.4,%,None
BP-Co3O4-NTs,"[{'B': '1.0', 'P': '1.0'}]",80.1,%,None
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",100,%,None
LiFePO4 / C,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}]",100,%,None
Co3O4,"[{'Co': '3.0', 'O': '4.0'}]",75,%,None
Cu / C,"[{'Cu': '1.0'}, {'C': '1.0'}]",97,%,None
SnO2 / rGO,"[{'Sn': '1.0', 'O': '2.0'}]",46.5,%,None
SnO2,"[{'Sn': '1.0', 'O': '2.0'}]",61.1,%,None
C @ SnO2 @ C,"[{'C': '1.0'}, {'Sn': '1.0', 'O': '2.0'}, {'C': '1.0'}]",100,%,None
LiClO4 / DEC,"[{'Li': '1.0', 'Cl': '1.0', 'O': '4.0'}]",5,%,None
Li2MnSiO4,"[{'Li': '2.0', 'Mn': '1.0', 'Si': '1.0', 'O': '4.0'}]",57,%,None
ZnMn2O4,"[{'Zn': '1.0', 'Mn': '2.0', 'O': '4.0'}]",54.7,%,None
Red P,"[{'Re': 'd', 'P': '1.0'}]",86.2,%,None
CoFeO-C,"[{'Co': '1.0', 'Fe': '1.0', 'O': '1.0'}]",63,%,None
LiFSI,"[{'Li': '1.0', 'F': '1.0', 'S': '1.0', 'I': '1.0'}]",85.3,%,None
TiNb2O7,"[{'Ti': '1.0', 'Nb': '2.0', 'O': '7.0'}]",93,%,None
ZnFe2O4,"[{'Zn': '1.0', 'Fe': '2.0', 'O': '4.0'}]",59.2,%,None
Zn3V2O8,"[{'Zn': '3.0', 'V': '2.0', 'O': '8.0'}]",95.8,%,None
LiNi0.990Al0.005Ti0.005O2,"[{'Li': '1.0', 'Ni': '0.99', 'Al': '0.005', 'Ti': '0.005', 'O': '2.0'}]",80.8,%,None
MoS2 / G-30,"[{'Mo': '1.0', 'S': '2.0'}]",76.45,%,None
NiCo2S4 / PANI / / AC,"[{'Ni': '1.0', 'Co': '2.0', 'S': '4.0'}]",51,%,None
Li2Sn,"[{'Li': '2.0', 'Sn': '1.0'}]",100,%,None
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",94,%,None
AlCl3 / LiCl / KCl,"[{'Al': '1.0', 'Cl': '3.0'}, {'Li': '1.0', 'Cl': '1.0'}, {'K': '1.0', 'Cl': '1.",99,%,None
Zn3N2,"[{'Zn': '3.0', 'N': '2.0'}]",96,%,None
Li2(VO)2(HPO4)2(C2O4),"[{'V': '2.0', 'O': '14.0', 'H': '2.0', 'P': '2.0', 'C': '2.0', 'Li': '2.0'}]",99.7,%,None
PbO2,"[{'Pb': '1.0', 'O': '2.0'}]",80,%,None
MnSnO3 / rGO,"[{'Mn': '1.0', 'Sn': '1.0', 'O': '3.0'}]",15.9,%,None
Ni11(HPO3)8(OH)6 / rGO,"[{'H': '14.0', 'P': '8.0', 'O': '30.0', 'Ni': '11.0'}]",91,%,None
MoS2-VS,"[{'Mo': '1.0', 'S': '2.0'}]",75.5,%,None
MnO2,"[{'Mn': '1.0', 'O': '2.0'}]",90,%,None
MnCo2O4,"[{'Mn': '1.0', 'Co': '2.0', 'O': '4.0'}]",99.73,%,None
Li2O,"[{'Li': '2.0', 'O': '1.0'}]",57,%,None
Lithium bis(oxalato)borate,"[{'C': '4.0', 'O': '8.0', 'Li': '1.0', 'B': '1.0'}]",100,%,None
Li3VO4 / C,"[{'Li': '3.0', 'V': '1.0', 'O': '4.0'}, {'C': '1.0'}]",82.3,%,None
Polyolefin,"[{'Cn': '1.0', 'H': '2*n'}]",99.77,%,None
Ethanol,"[{'C': '2.0', 'H': '6.0', 'O': '1.0'}]",96.4,%,None
NiS2,"[{'Ni': '1.0', 'S': '2.0'}]",98,%,None
LiV3O8,"[{'Li': '1.0', 'V': '3.0', 'O': '8.0'}]",99,%,None
NMC,"[{'Li': '1.0', 'Ni': '1.0', 'Mn': '1.0', 'Co': '1.0', 'O': '2.0'}]",98,%,None
SiOx,"[{'Si': '1.0', 'O': 'x'}]",99.8,%,None
Si / C @ CNF,"[{'Si': '1.0'}, {'C': '2.0', 'N': '1.0', 'F': '1.0'}]",58,%,None
TiO2 / Au,"[{'Ti': '1.0', 'O': '2.0'}, {'Au': '1.0'}]",82.9,%,None
Fe3O4 @ S-CNTs,"[{'Fe': '3.0', 'O': '4.0'}]",99,%,None
SnSe2,"[{'Sn': '1.0', 'Se': '2.0'}]",100,%,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",99.5,%,None
Si / C,"[{'Si': '1.0'}, {'C': '1.0'}]",98,%,None
SnO2 / graphene,"[{'Sn': '1.0', 'O': '2.0'}]",59,%,None
Co3O4,"[{'Co': '3.0', 'O': '4.0'}]",75,%,None
ZnO–NiO / graphene,"[{'Zn': '1.0', 'O': '1.0'}]",95,%,None
MoS2,"[{'Mo': '1.0', 'S': '2.0'}]",80.7,%,None
MgCl2,"[{'Mg': '1.0', 'Cl': '2.0'}]",100,%,None
SiOx / C-CVD,"[{'Si': '1.0', 'O': 'x'}]",67.4,%,None
Si @ SiOx / CNTs / GA-1,"[{'Si': '2.0', 'O': 'x'}]",60,%,None
TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",92.1,%,None
NVP / C-MSs,"[{'N': '1.0', 'V': '1.0', 'P': '1.0'}]",98.8,%,None
V2O5,"[{'V': '2.0', 'O': '5.0'}]",87.8,%,None
Li3VO4 / MoS2,"[{'Li': '3.0', 'V': '1.0', 'O': '4.0'}, {'Mo': '1.0', 'S': '2.0'}]",83.5,%,None
CuHCF,"[{'Cu': '1.0', 'H': '1.0', 'C': '1.0', 'F': '1.0'}]",99.7,%,None
LiFePO4 / ILGPE-15,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",85.2,%,None
Si / C,"[{'Si': '1.0'}, {'C': '1.0'}]",0.3,%,None
K2Ti8O17,"[{'K': '2.0', 'Ti': '8.0', 'O': '17.0'}]",44.5,%,None
RuO2,"[{'Ru': '1.0', 'O': '2.0'}]",96.9,%,None
NaGaCl4·2SO2,"[{'Na': '1.0', 'Ga': '1.0', 'Cl': '4.0'}]",99.9,%,None
Glucose,"[{'C': '6.0', 'H': '12.0', 'O': '6.0'}]",83,%,None
Sn0.9Se0.1,"[{'Sn': '0.9', 'Se': '0.1'}]",99.6,%,None
LiNi0.50Co0.20Mn0.30O2,"[{'Li': '1.0', 'Ni': '0.5', 'Co': '0.2', 'Mn': '0.3', 'O': '2.0'}]",83.9,%,None
ZnSnS3 @ C,"[{'Zn': '1.0', 'Sn': '1.0', 'S': '3.0'}, {'C': '1.0'}]",97.1,%,None
CoFeO-GC-10,"[{'Co': '1.0', 'Fe': '1.0', 'O': '1.0'}]",63,%,None
Mg(OCPh3)2 : AlCl3,"[{'Al': '1.0', 'Cl': '3.0'}]",80,%,None
PVdF,"[{'P': '1.0', 'V': 'd', 'F': '1.0'}]",92.7,%,None
NiMoO4 / C-A3,"[{'Ni': '1.0', 'Mo': '1.0', 'O': '4.0'}]",80,%,None
(PbCO3)2·Pb(OH)2,"[{'Pb': '2.0', 'C': '2.0', 'O': '6.0'}]",54.6,%,None
Co3O4,"[{'Co': '3.0', 'O': '4.0'}]",84.8,%,None
Sodium PB,"[{'P': '1.0', 'B': '1.0'}]",100,%,None
FeSb2,"[{'Fe': '1.0', 'Sb': '2.0'}]",86,%,None
MnO @ C-MCS,"[{'Mn': '1.0', 'O': '1.0'}]",69,%,None
Si / C / CNF-1,"[{'Si': '1.0'}, {'C': '1.0'}, {'C': '1.0', 'N': '1.0', 'F': '1.0'}]",53,%,None
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",77,%,None
LTO,"[{'Li': '2.0', 'Ti': '1.0', 'O': '3.0'}]",52.9,%,None
Fe2O3 / graphene,"[{'Fe': '2.0', 'O': '3.0'}]",100,%,None
MnO2,"[{'Mn': '1.0', 'O': '2.0'}]",96,%,Anod
SbSn-P,"[{'Sb': '1.0', 'Sn': '1.0'}]",0.6,%,None
Fe2O3,"[{'Fe': '2.0', 'O': '3.0'}]",100,%,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",99.05,%,None
MoO2 / Mo2CTx,"[{'Mo': '1.0', 'O': '2.0'}]",98.8,%,None
Copper oxide,"[{'Cu': '2.0', 'O': '3.0'}]",61,%,None
LiFePO4 / Li,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}, {'Li': '1.0'}]",87,%,None
Carbonate,"[{'C': '1.0', 'O': '3.0'}]",90,%,None
Ethyl methyl carbonate,"[{'C': '4.0', 'H': '8.0', 'O': '3.0'}]",95.4,%,None
TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",82.5,%,None
Li1.35Ni0.48Fe0.1Mn1.72O4,"[{'Li': '1.35', 'Ni': '0.48', 'Fe': '0.1', 'Mn': '1.72', 'O': '4.0'}]",67,%,None
Fe2O3-A400,"[{'Fe': '2.0', 'O': '3.0'}]",70,%,None
TiO2–GNS,"[{'Ti': '1.0', 'O': '2.0'}]",81,%,None
Cu @ Sb2Te3 @ rGO,"[{'Cu': '1.0'}, {'Sb': '2.0', 'Te': '3.0'}]",91.8,%,None
V2O5 @ C,"[{'V': '2.0', 'O': '5.0'}, {'C': '1.0'}]",66.7,%,None
Cu @ Sb2Te3 @ rGO,"[{'Cu': '1.0'}, {'Sb': '2.0', 'Te': '3.0'}]",98,%,None
SiO2 / PEI-PU,"[{'Si': '1.0', 'O': '2.0'}]",99.7,%,None
Sb2O3,"[{'Sb': '2.0', 'O': '3.0'}]",67.18,%,None
Si / LCO,"[{'Si': '1.0'}, {'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",92.94,%,None
V(acac)3,"[{'C': '15.0', 'H': '21.0', 'O': '6.0', 'V': '1.0'}]",50,%,None
SPSS,"[{'S': '3.0', 'P': '1.0'}]",95,%,None
TiO2 / C,"[{'Ti': '1.0', 'O': '2.0'}, {'C': '1.0'}]",54.6,%,None
Carbon dioxide,"[{'C': '1.0', 'O': '2.0'}]",43.46,%,None
PC2800,"[{'P': '1.0', 'C': '2800.0'}]",85,%,None
TiNb2O7,"[{'Ti': '1.0', 'Nb': '2.0', 'O': '7.0'}]",97,%,None
MoO2,"[{'Mo': '1.0', 'O': '2.0'}]",90.8,%,None
Co2NiSe4,"[{'Co': '2.0', 'Ni': '1.0', 'Se': '4.0'}]",96.61,%,None
TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",28.78,%,None
Carbon-doped TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",99.5,%,None
GeP / C,"[{'Ge': '1.0', 'P': '1.0'}, {'C': '1.0'}]",90,%,None
V2O5 NWC,"[{'V': '2.0', 'O': '5.0', 'N': '1.0', 'W': '1.0', 'C': '1.0'}]",99,%,None
SnO2 / ZnO11,"[{'Sn': '1.0', 'O': '2.0'}, {'Zn': '1.0', 'O': '11.0'}]",58.9,%,None
Fe3O4 / C,"[{'Fe': '3.0', 'O': '4.0'}, {'C': '1.0'}]",27.6,%,None
Si @ TiN,"[{'Si': '1.0'}, {'Ti': '1.0', 'N': '1.0'}]",76,%,None
CuO / Cu2O / Carbon,"[{'Cu': '1.0', 'O': '1.0'}, {'Cu': '2.0', 'O': '1.0'}]",26,%,None
MnNb2O6 @ rGO,"[{'Mn': '1.0', 'Nb': '2.0', 'O': '6.0'}]",83,%,None
N3P-LNCM,"[{'N': '3.0', 'P': '1.0'}]",85.69,%,None
TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",99.44,%,None
Na3V2O2x(PO4)2F3−2x / MoS2,"[{'P': '2.0', 'O': '2*x+8.0', 'Na': '3.0', 'V': '2.0', 'F': '3.0'}, {'Mo': '1.0",96,%,None
Na0.8(Li0.33Mn0.67-xTix)O2,"[{'Na': '0.8', 'Li': '0.33', 'Mn': '0.67-x', 'Ti': 'x', 'O': '2.0'}]",96.4,%,None
Ge / C,"[{'Ge': '1.0'}, {'C': '1.0'}]",100,%,None
LiNi0.5Co0.3Mn0.2O2,"[{'Li': '1.0', 'Ni': '0.5', 'Co': '0.3', 'Mn': '0.2', 'O': '2.0'}]",80.9,%,None
TiO2 @ MoS2,"[{'Ti': '1.0', 'O': '2.0'}, {'Mo': '1.0', 'S': '2.0'}]",98,%,None
Fe3O4,"[{'Fe': '3.0', 'O': '4.0'}]",64.3,%,None
NiS,"[{'Ni': '1.0', 'S': '1.0'}]",98,%,None
NiSe2,"[{'Ni': '1.0', 'Se': '2.0'}]",73,%,None
LiNi0.5Mn1.5O4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",81,%,Cath
FeOOH,"[{'Fe': '1.0', 'O': '2.0', 'H': '1.0'}]",93.6,%,None
SiOx / C-2,"[{'Si': '1.0', 'O': 'x'}]",66.1,%,None
Si / C / CNF,"[{'Si': '1.0'}, {'C': '1.0'}, {'C': '1.0', 'N': '1.0', 'F': '1.0'}]",44,%,None
CoSe2 / CNT,"[{'Co': '1.0', 'Se': '2.0'}]",89.5,%,None
LiNi0.5Mn1.5O4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",98.2,%,Cath
Na0.6[Li0.2Mn0.8]O2 / Na,"[{'Na': '0.6', 'Li': '0.2', 'Mn': '0.8', 'O': '2.0'}, {'Na': '1.0'}]",75,%,None
NiCo2O4,"[{'Ni': '1.0', 'Co': '2.0', 'O': '4.0'}]",65,%,None
CuV2O6,"[{'Cu': '1.0', 'V': '2.0', 'O': '6.0'}]",88.2,%,None
ZnMn2O4,"[{'Zn': '1.0', 'Mn': '2.0', 'O': '4.0'}]",62.5,%,None
MoSe2,"[{'Mo': '1.0', 'Se': '2.0'}]",62.2,%,None
NiFe,"[{'Ni': '1.0', 'Fe': '1.0'}]",33,%,None
Al2O3,"[{'Al': '2.0', 'O': '3.0'}]",100,%,None
Ni @ C,"[{'Ni': '1.0'}, {'C': '1.0'}]",100,%,None
ZnSnO3 @ TiO2,"[{'Zn': '1.0', 'Sn': '1.0', 'O': '3.0'}, {'Ti': '1.0', 'O': '2.0'}]",65.3,%,None
MnO2,"[{'Mn': '1.0', 'O': '2.0'}]",95,%,Cath
MoS2 / N3S2 / Ni,"[{'Mo': '1.0', 'S': '2.0'}, {'N': '3.0', 'S': '2.0'}, {'Ni': '1.0'}]",81.4,%,None
