Name,Extracted_name,Value,Raw_unit,Type
MnCo2O4.5,"[{'Mn': '1.0', 'Co': '2.0', 'O': '4.5'}]",72,%,Anod
Sn3O4,"[{'Sn': '3.0', 'O': '4.0'}]",97,%,Anod
MnO / N-PCNTs,"[{'Mn': '1.0', 'O': '1.0'}]",65.4,%,Anod
Na4Fe3(PO4)2(P2O7),"[{'P': '4.0', 'O': '15.0', 'Na': '4.0', 'Fe': '3.0'}]",99.5,%,Cath
GeP5 / C,"[{'Ge': '1.0', 'P': '5.0'}, {'C': '1.0'}]",100,%,Anod
LiNi0.5Mn1.5O4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",85,%,Cath
Co3O4âNi @ Cu,"[{'Co': '3.0', 'O': '4.0'}, {'Cu': '1.0'}]",71,%,Anod
Mg2Si,"[{'Mg': '2.0', 'Si': '1.0'}]",92,%,Anod
Ge @ C,"[{'Ge': '1.0'}, {'C': '1.0'}]",99,%,Anod
Fe2O3 @ C-NAA,"[{'Fe': '2.0', 'O': '3.0'}]",55.4,%,Anod
AlF3,"[{'Al': '1.0', 'F': '3.0'}]",98.1,%,Cath
LiNi0.5Mn1.5O4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",86,%,Cath
MnO2 @ C @ MnO,"[{'Mn': '1.0', 'O': '2.0'}, {'C': '1.0'}, {'Mn': '1.0', 'O': '1.0'}]",76.4,%,Anod
Co3O4 @ C,"[{'Co': '3.0', 'O': '4.0'}, {'C': '1.0'}]",58,%,Anod
Sb2S3,"[{'Sb': '2.0', 'S': '3.0'}]",62,%,Anod
LFP,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",99,%,Cath
Si / C,"[{'Si': '1.0'}, {'C': '1.0'}]",90.8,%,Anod
MoS2 / CNTs-S,"[{'Mo': '1.0', 'S': '2.0'}]",96.6,%,Cath
Si / SiOx-2,"[{'Si': '1.0'}, {'Si': '1.0', 'O': 'x-2'}]",80.1,%,Anod
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",100,%,Cath
ZnMn2O4,"[{'Zn': '1.0', 'Mn': '2.0', 'O': '4.0'}]",91,%,Anod
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",86,%,Cath
Co3O4,"[{'Co': '3.0', 'O': '4.0'}]",61.6,%,Anod
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",100,%,Cath
Co3V2O8,"[{'Co': '3.0', 'V': '2.0', 'O': '8.0'}]",68.8,%,Anod
SiO2,"[{'Si': '1.0', 'O': '2.0'}]",95,%,Anod
Li1.2Mn0.534Ni0.133Co0.133O2,"[{'Li': '1.2', 'Mn': '0.534', 'Ni': '0.133', 'Co': '0.133', 'O': '2.0'}]",83.3,%,Cath
LiCrO2Â·Li2MnO3,"[{'Li': '1.0', 'Cr': '1.0', 'O': '2.0'}]",88,%,Cath
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",92,%,Cath
FeSe2âC,"[{'Fe': '1.0', 'Se': '2.0'}]",55.07,%,Anod
LFP,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",100,%,Cath
NVP / C-3,"[{'N': '1.0', 'V': '1.0', 'P': '1.0'}]",99.5,%,Cath
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",99.5,%,Cath
LMO,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",96.2,%,Cath
V2O5Â·nH2O,"[{'V': '2.0', 'O': '5.0'}]",97.5,%,Cath
Ni3Sn2 @ NiSnOx / CNT,"[{'Ni': '4.0', 'Sn': '3.0', 'O': 'x'}]",51.3,%,Anod
Co3O4,"[{'Co': '3.0', 'O': '4.0'}]",51.3,%,Anod
Li2NiF4-PEDOT,"[{'Li': '2.0', 'Ni': '1.0', 'F': '4.0'}]",71.7,%,Cath
Mg2Si,"[{'Mg': '2.0', 'Si': '1.0'}]",95,%,Anod
MoS2 / C-CPM,"[{'Mo': '1.0', 'S': '2.0'}]",77.7,%,Anod
HCN @ TiN-S,"[{'H': '1.0', 'C': '1.0', 'N': '1.0'}, {'Ti': '1.0', 'N': '1.0'}]",98,%,Cath
SnO2âC,"[{'Sn': '1.0', 'O': '2.0'}]",53.1,%,Anod
LiNbO3,"[{'Li': '1.0', 'Nb': '1.0', 'O': '3.0'}]",80,%,Cath
LiNi0.5Mn1.5O4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",99.6,%,Cath
Mn3O4 @ Ti3+ / TiO2,"[{'Mn': '3.0', 'O': '4.0', 'Ti': '3.0'}, {'Ti': '1.0', 'O': '2.0'}]",100,%,Anod
YS-Fe2O3 @ C,"[{'Y': '1.0', 'S': '1.0'}, {'C': '1.0'}]",74.6,%,Anod
ZnO,"[{'Zn': '1.0', 'O': '1.0'}]",99.5,%,Cath
SiOC,"[{'Si': '1.0', 'O': '1.0', 'C': '1.0'}]",63,%,Anod
Na0.75Mn0.70Ni0.23O2,"[{'Na': '0.75', 'Mn': '0.7', 'Ni': '0.23', 'O': '2.0'}]",43,%,Cath
NiO,"[{'Ni': '1.0', 'O': '1.0'}]",100,%,Anod
LiCrO2Â·Li2MnO3,"[{'Li': '1.0', 'Cr': '1.0', 'O': '2.0'}]",100,%,Cath
V2O3 / rGO,"[{'V': '2.0', 'O': '3.0'}]",65.3,%,Anod
PNP @ CNTs,"[{'P': '2.0', 'N': '1.0'}]",100,%,Anod
LiNi0.5Mn0.5O2,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '0.5', 'O': '2.0'}]",90,%,Cath
Mg2Si,"[{'Mg': '2.0', 'Si': '1.0'}]",92,%,Anod
MnO,"[{'Mn': '1.0', 'O': '1.0'}]",57,%,Anod
Mg2Si,"[{'Mg': '2.0', 'Si': '1.0'}]",65.4,%,Anod
CuO,"[{'Cu': '1.0', 'O': '1.0'}]",57.4,%,Anod
VB2 / Ni,"[{'V': '1.0', 'B': '2.0'}, {'Ni': '1.0'}]",85.6,%,Anod
SiO,"[{'Si': '1.0', 'O': '1.0'}]",60.4,%,Anod
Germanium phosphide,"[{'Ge': '3.0', 'P': '4.0'}]",88,%,Anod
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",100,%,Cath
Na3V2(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Na': '3.0', 'V': '2.0'}]",100,%,Cath
Fe3O4,"[{'Fe': '3.0', 'O': '4.0'}]",38,%,Anod
Fe2O3,"[{'Fe': '2.0', 'O': '3.0'}]",100,%,Anod
LTO,"[{'Li': '2.0', 'Ti': '1.0', 'O': '3.0'}]",80,%,Anod
Mg2Si,"[{'Mg': '2.0', 'Si': '1.0'}]",84,%,Anod
MnO,"[{'Mn': '1.0', 'O': '1.0'}]",98,%,Anod
SnS2 @ C,"[{'Sn': '1.0', 'S': '2.0'}, {'C': '1.0'}]",98.5,%,Anod
Ni / PCNFO-S,"[{'Ni': '1.0'}, {'P': '1.0', 'C': '1.0', 'N': '1.0', 'F': '1.0', 'O': '1.0'}]",45.2,%,Cath
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",87.4,%,Cath
VB2 / Ni,"[{'V': '1.0', 'B': '2.0'}, {'Ni': '1.0'}]",86.5,%,Anod
Cu / Li,"[{'Cu': '1.0'}, {'Li': '1.0'}]",93.3,%,Anod
SnO2âFe2O3 @ C,"[{'Sn': '1.0', 'O': '2.0'}, {'C': '1.0'}]",99,%,Anod
Mg-doped Li1.2Ni0.13Co0.13Mn0.54O,"[{'Li': '1.2', 'Ni': '0.13', 'Co': '0.13', 'Mn': '0.54', 'O': '2.0'}]",86.1,%,Cath
LiV3O8,"[{'Li': '1.0', 'V': '3.0', 'O': '8.0'}]",100,%,Cath
MoS2,"[{'Mo': '1.0', 'S': '2.0'}]",99.8,%,Anod
MnP,"[{'Mn': '1.0', 'P': '1.0'}]",21.2,%,Anod
AlF3,"[{'Al': '1.0', 'F': '3.0'}]",99,%,Cath
Na3V2(PO4)3 / C,"[{'P': '3.0', 'O': '12.0', 'Na': '3.0', 'V': '2.0'}, {'C': '1.0'}]",98.8,%,Cath
S @ PPy,"[{'S': '1.0'}, {'P': 'y+1'}]",98.6,%,Cath
NC-Zn2SnO4,"[{'N': '1.0', 'C': '1.0'}]",46.6,%,Anod
Na2MnP2O7,"[{'Na': '2.0', 'Mn': '1.0', 'P': '2.0', 'O': '7.0'}]",81.3,%,Cath
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",100,%,Cath
MnO / C,"[{'Mn': '1.0', 'O': '1.0'}, {'C': '1.0'}]",69.2,%,Anod
MoS2 / CNTs-S,"[{'Mo': '1.0', 'S': '2.0'}]",76,%,Cath
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",99.5,%,Cath
MnO / C,"[{'Mn': '1.0', 'O': '1.0'}, {'C': '1.0'}]",58.9,%,Anod
LiNi0.5Mn1.5O4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",98.6,%,Cath
LiNi0.5Mn1.5O4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",90,%,Cath
SnSe0.5S0.5 / C,"[{'Sn': '1.0', 'Se': '0.5', 'S': '0.5'}, {'C': '1.0'}]",70,%,Anod
FeP @ C,"[{'Fe': '1.0', 'P': '1.0'}, {'C': '1.0'}]",50,%,Anod
MnO,"[{'Mn': '1.0', 'O': '1.0'}]",35,%,Anod
Li2MgSn4,"[{'Li': '2.0', 'Mg': '1.0', 'Sn': '4.0'}]",92.8,%,Anod
FeP / rGO / CNTs-S,"[{'Fe': '1.0', 'P': '1.0'}]",100,%,Cath
NaxMnO2,"[{'Na': 'x', 'Mn': '1.0', 'O': '2.0'}]",98.8,%,Cath
CuS,"[{'Cu': '1.0', 'S': '1.0'}]",69.8,%,Anod
Ni / PCNFO-S,"[{'Ni': '1.0'}, {'P': '1.0', 'C': '1.0', 'N': '1.0', 'F': '1.0', 'O': '1.0'}]",62.8,%,Cath
Si / Sn-Ni / C / Al,"[{'Si': '1.0'}, {'C': '1.0'}, {'Al': '1.0'}]",100,%,Anod
RGO / Sn / Na2Zr(PO4)2,"[{'Sn': '1.0'}, {'P': '2.0', 'O': '8.0', 'Na': '2.0', 'Zr': '1.0'}]",46.4,%,Anod
LiNi0.8Co0.2O2,"[{'Li': '1.0', 'Ni': '0.8', 'Co': '0.2', 'O': '2.0'}]",79.3,%,Cath
Si / PANi / C,"[{'Si': '1.0'}, {'C': '1.0'}]",99,%,Anod
CNF,"[{'C': '1.0', 'N': '1.0', 'F': '1.0'}]",29,%,Cath
V2O5,"[{'V': '2.0', 'O': '5.0'}]",89,%,Cath
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",0.5,%,Cath
GeO2,"[{'Ge': '1.0', 'O': '2.0'}]",28,%,Anod
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",78.8,%,Cath
Fe2TiO5,"[{'Fe': '2.0', 'Ti': '1.0', 'O': '5.0'}]",95,%,Anod
TiC / C-S,"[{'Ti': '1.0', 'C': '1.0'}]",98.7,%,Cath
SiOâC,"[{'Si': '1.0', 'O': '1.0'}]",60.4,%,Anod
LCO,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",100,%,Cath
LiNi1 / 3Co1 / 3Mn1 /,"[{'Li': '1.0', 'Ni': '0.3333', 'Co': '0.3333', 'Mn': '1.0'}]",93,%,Cath
Si20Co10C70,"[{'Si': '20.0', 'Co': '10.0', 'C': '70.0'}]",83.3,%,Anod
Fe2F5 Â· H2O,"[{'H': '2.0', 'O': '1.0'}]",67,%,Cath
Sn(MoO4)2 / C,"[{'Mo': '2.0', 'O': '8.0', 'Sn': '1.0'}, {'C': '1.0'}]",71.7,%,Anod
Li4Ti5O12 @ C,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}, {'C': '1.0'}]",99,%,Anod
Ferrocyanide,"[{'C': '6.0', 'N': '6.0', 'Fe': '1.0'}]",59,%,Cath
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",88.6,%,Cath
LFP,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",96,%,Cath
CoSe2 @ C / CNTs,"[{'Co': '1.0', 'Se': '2.0', 'C': '1.0'}]",80,%,Anod
SiOCâSe,"[{'Si': '1.0', 'O': '1.0', 'C': '1.0'}]",90,%,Cath
Fe2O3,"[{'Fe': '2.0', 'O': '3.0'}]",100,%,Anod
LiNi0.7Co0.15Mn0.15O2,"[{'Li': '1.0', 'Ni': '0.7', 'Co': '0.15', 'Mn': '0.15', 'O': '2.0'}]",93.3,%,Cath
LiNi0.5Mn0.5O2,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '0.5', 'O': '2.0'}]",96.58,%,Cath
LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",91.5,%,Cath
TiO2 @ C,"[{'Ti': '1.0', 'O': '2.0'}, {'C': '1.0'}]",92,%,Anod
Na4Fe3(PO4)2(P2O7),"[{'P': '4.0', 'O': '15.0', 'Na': '4.0', 'Fe': '3.0'}]",91,%,Cath
S / C,"[{'S': '1.0'}, {'C': '1.0'}]",88,%,Cath
Sb(H),"[{'H': '1.0', 'Sb': '1.0'}]",57.34,%,Anod
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",81,%,Anod
TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",97,%,Anod
SiC,"[{'Si': '1.0', 'C': '1.0'}]",47.6,%,Anod
Sb(H),"[{'H': '1.0', 'Sb': '1.0'}]",71.7,%,Anod
Sb2S3,"[{'Sb': '2.0', 'S': '3.0'}]",63,%,Anod
Cu / Sn,"[{'Cu': '1.0'}, {'Sn': '1.0'}]",60,%,Anod
CNTs @ SnO2 / SnO / Sn,"[{'Sn': '1.0', 'O': '1.0'}, {'Sn': '1.0'}]",72,%,Anod
Li21Si5,"[{'Li': '21.0', 'Si': '5.0'}]",95.2,%,Anod
CoO,"[{'Co': '1.0', 'O': '1.0'}]",73.8,%,Anod
NiCo2O4,"[{'Ni': '1.0', 'Co': '2.0', 'O': '4.0'}]",91,%,Cath
NiO,"[{'Ni': '1.0', 'O': '1.0'}]",60,%,Anod
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",100,%,Anod
Se / C,"[{'Se': '1.0'}, {'C': '1.0'}]",100,%,Cath
LiNi0.6Co0.2Mn0.2O2,"[{'Li': '1.0', 'Ni': '0.6', 'Co': '0.2', 'Mn': '0.2', 'O': '2.0'}]",80,%,Cath
CNT / TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",99,%,Anod
LiNi0.5Mn0.5O2,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '0.5', 'O': '2.0'}]",81,%,Cath
Ru / Ni,"[{'Ru': '1.0'}, {'Ni': '1.0'}]",13.8,%,Cath
SnO2,"[{'Sn': '1.0', 'O': '2.0'}]",57.1,%,Anod
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",98.7,%,Cath
LiNi0.5Mn1.5O4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",71.2,%,Cath
Mg2Si,"[{'Mg': '2.0', 'Si': '1.0'}]",99,%,Anod
NVPC-800,"[{'N': '1.0', 'V': '1.0', 'P': '1.0', 'C': '1.0'}]",100,%,Cath
NaCrO2,"[{'Na': '1.0', 'Cr': '1.0', 'O': '2.0'}]",55,%,Cath
SnO2 @ C,"[{'Sn': '1.0', 'O': '2.0'}, {'C': '1.0'}]",50.2,%,Anod
Li1.2Ni0.2Mn0.6O2,"[{'Li': '1.2', 'Ni': '0.2', 'Mn': '0.6', 'O': '2.0'}]",75.6,%,Cath
LiNi0.8Co0.15Al0.05O2,"[{'Li': '1.0', 'Ni': '0.8', 'Co': '0.15', 'Al': '0.05', 'O': '2.0'}]",20,%,Cath
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",100,%,Anod
CoCO3,"[{'Co': '1.0', 'C': '1.0', 'O': '3.0'}]",75.2,%,Anod
LiNi0.5Mn1.5O4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",1,%,Cath
MoS2 / CNT-S,"[{'Mo': '1.0', 'S': '2.0'}]",96,%,Cath
NMC,"[{'Li': '1.0', 'Ni': '1.0', 'Mn': '1.0', 'Co': '1.0', 'O': '2.0'}]",0.03,%,Cath
SnO2,"[{'Sn': '1.0', 'O': '2.0'}]",57,%,Anod
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",99.6,%,Cath
CuS,"[{'Cu': '1.0', 'S': '1.0'}]",99.3,%,Cath
Zn2+-doped BaFe12O19,"[{'Ba': '1.0', 'Fe': '12.0', 'O': '19.0'}]",90,%,Anod
VB2,"[{'V': '1.0', 'B': '2.0'}]",82,%,Anod
Na3V2(PO4)2F3,"[{'P': '2.0', 'O': '8.0', 'Na': '3.0', 'V': '2.0', 'F': '3.0'}]",98.5,%,Cath
ZnSiP2 / C,"[{'Zn': '1.0', 'Si': '1.0', 'P': '2.0'}, {'C': '1.0'}]",99.5,%,Anod
ZnMn2O4,"[{'Zn': '1.0', 'Mn': '2.0', 'O': '4.0'}]",70,%,Anod
Li2S,"[{'Li': '2.0', 'S': '1.0'}]",88,%,Cath
MoS2 / C,"[{'Mo': '1.0', 'S': '2.0'}, {'C': '1.0'}]",99,%,Anod
NaI / Ni,"[{'Na': '1.0', 'I': '1.0'}, {'Ni': '1.0'}]",100,%,Cath
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",80,%,Cath
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",100,%,Anod
MnO / C,"[{'Mn': '1.0', 'O': '1.0'}, {'C': '1.0'}]",98,%,Anod
K0.09Ni[Fe(CN)6]0.71Â·6H2O,"[{'C': '4.26', 'N': '4.26', 'Fe': '0.71', 'K': '0.09', 'Ni': '1.0'}]",99.7,%,Cath
SnO2 @ C-rGO,"[{'Sn': '1.0', 'O': '2.0'}]",96.2,%,Anod
BiVO4,"[{'Bi': '1.0', 'V': '1.0', 'O': '4.0'}]",67,%,Anod
TiO2-20,"[{'Ti': '1.0', 'O': '2.0'}]",99,%,Anod
CNT / CoS @ C,"[{'Co': '1.0', 'S': '1.0', 'C': '1.0'}]",99.6,%,Anod
SiOCâSe,"[{'Si': '1.0', 'O': '1.0', 'C': '1.0'}]",55.6,%,Cath
Fe2O3,"[{'Fe': '2.0', 'O': '3.0'}]",64.8,%,Anod
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",100,%,Cath
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",87,%,Cath
Fe2O3,"[{'Fe': '2.0', 'O': '3.0'}]",88.5,%,Anod
NiMn2O4 @ rGO,"[{'Ni': '1.0', 'Mn': '2.0', 'O': '4.0'}]",61.7,%,Anod
CoFe2O4,"[{'Co': '1.0', 'Fe': '2.0', 'O': '4.0'}]",73,%,Anod
MoTe2,"[{'Mo': '1.0', 'Te': '2.0'}]",99,%,Anod
SiC,"[{'Si': '1.0', 'C': '1.0'}]",86,%,Anod
Li2S-Based,"[{'Li': '2.0', 'S': '1.0'}]",100,%,Cath
Fe3O4,"[{'Fe': '3.0', 'O': '4.0'}]",75,%,Anod
VS2,"[{'V': '1.0', 'S': '2.0'}]",94,%,Anod
Sn / C,"[{'Sn': '1.0'}, {'C': '1.0'}]",80.1,%,Anod
SiCO,"[{'Si': '1.0', 'C': '1.0', 'O': '1.0'}]",100,%,Anod
SnO2,"[{'Sn': '1.0', 'O': '2.0'}]",71.8,%,Anod
Na4Fe3(PO4)2(P2O7),"[{'P': '4.0', 'O': '15.0', 'Na': '4.0', 'Fe': '3.0'}]",97.5,%,Cath
ZnFe2O4 @ C nano-whiskers,"[{'Zn': '1.0', 'Fe': '2.0', 'O': '4.0'}]",98.4,%,Anod
NiCo2O4 @ MnO2-CNTs-3,"[{'Ni': '1.0', 'Co': '2.0', 'O': '4.0'}, {'Mn': '1.0', 'O': '2.0'}]",87.6,%,Cath
Ni / PCNFO-S,"[{'Ni': '1.0'}, {'P': '1.0', 'C': '1.0', 'N': '1.0', 'F': '1.0', 'O': '1.0'}]",74.1,%,Cath
MnO,"[{'Mn': '1.0', 'O': '1.0'}]",43,%,Anod
TiO2 / Mn3O4 / Ti3C2Tx,"[{'Ti': '1.0', 'O': '2.0'}, {'Mn': '3.0', 'O': '4.0'}]",99.2,%,Anod
FeHCCo,"[{'Fe': '1.0', 'H': '1.0', 'C': '1.0', 'Co': '1.0'}]",99.6,%,Cath
Co3O4 @ Cu,"[{'Co': '3.0', 'O': '4.0'}, {'Cu': '1.0'}]",73,%,Anod
MnO,"[{'Mn': '1.0', 'O': '1.0'}]",99.5,%,Anod
FeFe(CN)6,"[{'C': '6.0', 'N': '6.0', 'Fe': '2.0'}]",93.2,%,Cath
MoS2 / CNTs-S,"[{'Mo': '1.0', 'S': '2.0'}]",91,%,Cath
RGO / TiO2 / Mn3O4 / Ti3C2Tx,"[{'Ti': '1.0', 'O': '2.0'}, {'Mn': '3.0', 'O': '4.0'}]",97.1,%,Anod
S-TCS / ZnO(6),"[{'Zn': '1.0', 'O': '6.0'}]",99.5,%,Cath
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",0.11,%,Cath
CuO / Cu2O / Carbon,"[{'Cu': '1.0', 'O': '1.0'}, {'Cu': '2.0', 'O': '1.0'}]",99,%,Anod
ZnMn2O4,"[{'Zn': '1.0', 'Mn': '2.0', 'O': '4.0'}]",94,%,Anod
Bi2MoO6 / rGO-20,"[{'Bi': '2.0', 'Mo': '1.0', 'O': '6.0'}]",99.73,%,Anod
RGO / WS2-S,"[{'W': '1.0', 'S': '2.0'}]",100,%,Cath
GeO2,"[{'Ge': '1.0', 'O': '2.0'}]",100,%,Anod
Zn2SnO4,"[{'Zn': '2.0', 'Sn': '1.0', 'O': '4.0'}]",96,%,Anod
